second,Volt,Volt
+1.530000E-03,-964.824110E-03,-402.010E-06
+1.532500E-03,-964.824110E-03,-402.010E-06
+1.535000E-03,-964.824110E-03,-402.010E-06
+1.537500E-03,-984.924613E-03,-402.010E-06
+1.540000E-03,-944.723608E-03,-402.010E-06
+1.542500E-03,-964.824110E-03,-402.010E-06
+1.545000E-03,-944.723608E-03,-1.206030E-03
+1.547500E-03,-944.723608E-03,-402.010E-06
+1.550000E-03,-944.723608E-03,-402.010E-06
+1.552500E-03,-944.723608E-03,-402.010E-06
+1.555000E-03,-964.824110E-03,+0.0E+00
+1.557500E-03,-964.824110E-03,-402.010E-06
+1.560000E-03,-944.723608E-03,+0.0E+00
+1.562500E-03,-964.824110E-03,-804.020E-06
+1.565000E-03,-944.723608E-03,-402.010E-06
+1.567500E-03,-964.824110E-03,-402.010E-06
+1.570000E-03,-924.623106E-03,-0.0E+00
+1.572500E-03,-944.723608E-03,-0.0E+00
+1.575000E-03,-964.824110E-03,-804.020E-06
+1.577500E-03,-944.723608E-03,-0.0E+00
+1.580000E-03,-924.623106E-03,-402.010E-06
+1.582500E-03,-944.723608E-03,-402.010E-06
+1.585000E-03,-944.723608E-03,-0.0E+00
+1.587500E-03,-944.723608E-03,-402.010E-06
+1.590000E-03,-924.623106E-03,+0.0E+00
+1.592500E-03,-924.623106E-03,-402.010E-06
+1.595000E-03,-924.623106E-03,-0.0E+00
+1.597500E-03,-924.623106E-03,-402.010E-06
+1.600000E-03,-924.623106E-03,-0.0E+00
+1.602500E-03,-924.623106E-03,-0.0E+00
+1.605000E-03,-904.522603E-03,-0.0E+00
+1.607500E-03,-904.522603E-03,+0.0E+00
+1.610000E-03,-904.522603E-03,-402.010E-06
+1.612500E-03,-904.522603E-03,+0.0E+00
+1.615000E-03,-904.522603E-03,-0.0E+00
+1.617500E-03,-884.422101E-03,+0.0E+00
+1.620000E-03,-904.522603E-03,-0.0E+00
+1.622500E-03,-904.522603E-03,-0.0E+00
+1.625000E-03,-904.522603E-03,-0.0E+00
+1.627500E-03,-904.522603E-03,-0.0E+00
+1.630000E-03,-884.422101E-03,+0.0E+00
+1.632500E-03,-884.422101E-03,+0.0E+00
+1.635000E-03,-884.422101E-03,+0.0E+00
+1.637500E-03,-844.221097E-03,-0.0E+00
+1.640000E-03,-864.321599E-03,+0.0E+00
+1.642500E-03,-844.221097E-03,+0.0E+00
+1.645000E-03,-844.221097E-03,+0.0E+00
+1.647500E-03,-844.221097E-03,-402.010E-06
+1.650000E-03,-864.321599E-03,+0.0E+00
+1.652500E-03,-864.321599E-03,+0.0E+00
+1.655000E-03,-864.321599E-03,-402.010E-06
+1.657500E-03,-844.221096E-03,-402.010E-06
+1.660000E-03,-864.321599E-03,+0.0E+00
+1.662500E-03,-864.321599E-03,+0.0E+00
+1.665000E-03,-824.120594E-03,-0.0E+00
+1.667500E-03,-824.120594E-03,+0.0E+00
+1.670000E-03,-804.020092E-03,+402.010E-06
+1.672500E-03,-804.020092E-03,-402.010E-06
+1.675000E-03,-824.120594E-03,+0.0E+00
+1.677500E-03,-824.120594E-03,+0.0E+00
+1.680000E-03,-824.120594E-03,+0.0E+00
+1.682500E-03,-804.020092E-03,+0.0E+00
+1.685000E-03,-824.120594E-03,+0.0E+00
+1.687500E-03,-804.020092E-03,+0.0E+00
+1.690000E-03,-783.919590E-03,+402.010E-06
+1.692500E-03,-804.020092E-03,+0.0E+00
+1.695000E-03,-804.020092E-03,+402.010E-06
+1.697500E-03,-763.819087E-03,+0.0E+00
+1.700000E-03,-763.819087E-03,+0.0E+00
+1.702500E-03,-763.819087E-03,+402.010E-06
+1.705000E-03,-763.819087E-03,+0.0E+00
+1.707500E-03,-763.819087E-03,+0.0E+00
+1.710000E-03,-763.819087E-03,+402.010E-06
+1.712500E-03,-743.718585E-03,+402.010E-06
+1.715000E-03,-743.718585E-03,+402.010E-06
+1.717500E-03,-763.819087E-03,+0.0E+00
+1.720000E-03,-723.618083E-03,+402.010E-06
+1.722500E-03,-763.819087E-03,+402.010E-06
+1.725000E-03,-763.819087E-03,+402.010E-06
+1.727500E-03,-723.618083E-03,+402.010E-06
+1.730000E-03,-703.517580E-03,+402.010E-06
+1.732500E-03,-683.417078E-03,+402.010E-06
+1.735000E-03,-723.618083E-03,+402.010E-06
+1.737500E-03,-703.517580E-03,+402.010E-06
+1.740000E-03,-663.316576E-03,+0.0E+00
+1.742500E-03,-723.618083E-03,+402.010E-06
+1.745000E-03,-683.417078E-03,+804.020E-06
+1.747500E-03,-683.417078E-03,+402.010E-06
+1.750000E-03,-703.517580E-03,+402.010E-06
+1.752500E-03,-683.417078E-03,+402.010E-06
+1.755000E-03,-663.316576E-03,+804.020E-06
+1.757500E-03,-663.316576E-03,+0.0E+00
+1.760000E-03,-643.216074E-03,+804.020E-06
+1.762500E-03,-643.216074E-03,+0.0E+00
+1.765000E-03,-643.216074E-03,+804.020E-06
+1.767500E-03,-623.115571E-03,+804.020E-06
+1.770000E-03,-603.015069E-03,+402.010E-06
+1.772500E-03,-623.115571E-03,+0.0E+00
+1.775000E-03,-643.216073E-03,+402.010E-06
+1.777500E-03,-623.115571E-03,+804.020E-06
+1.780000E-03,-623.115571E-03,+402.010E-06
+1.782500E-03,-603.015069E-03,+402.010E-06
+1.785000E-03,-603.015069E-03,+804.020E-06
+1.787500E-03,-582.914567E-03,+804.020E-06
+1.790000E-03,-582.914567E-03,+402.010E-06
+1.792500E-03,-562.814064E-03,+804.020E-06
+1.795000E-03,-542.713562E-03,+804.020E-06
+1.797500E-03,-562.814064E-03,+804.020E-06
+1.800000E-03,-562.814064E-03,+804.020E-06
+1.802500E-03,-542.713562E-03,+402.010E-06
+1.805000E-03,-542.713562E-03,+804.020E-06
+1.807500E-03,-542.713562E-03,+804.020E-06
+1.810000E-03,-542.713562E-03,+804.020E-06
+1.812500E-03,-542.713562E-03,+402.010E-06
+1.815000E-03,-522.613060E-03,+402.010E-06
+1.817500E-03,-522.613060E-03,+402.010E-06
+1.820000E-03,-522.613060E-03,+1.206030E-03
+1.822500E-03,-482.412055E-03,+804.020E-06
+1.825000E-03,-502.512557E-03,+804.020E-06
+1.827500E-03,-502.512557E-03,+804.020E-06
+1.830000E-03,-482.412055E-03,+804.020E-06
+1.832500E-03,-482.412055E-03,+804.020E-06
+1.835000E-03,-462.311553E-03,+804.020E-06
+1.837500E-03,-462.311553E-03,+804.020E-06
+1.840000E-03,-462.311553E-03,+402.010E-06
+1.842500E-03,-442.211051E-03,+804.020E-06
+1.845000E-03,-442.211051E-03,+804.020E-06
+1.847500E-03,-442.211051E-03,+1.206030E-03
+1.850000E-03,-442.211051E-03,+804.020E-06
+1.852500E-03,-442.211051E-03,+804.020E-06
+1.855000E-03,-422.110548E-03,+804.020E-06
+1.857500E-03,-402.010046E-03,+804.020E-06
+1.860000E-03,-402.010046E-03,+1.206030E-03
+1.862500E-03,-381.909544E-03,+804.020E-06
+1.865000E-03,-381.909544E-03,+1.206030E-03
+1.867500E-03,-381.909544E-03,+1.608040E-03
+1.870000E-03,-361.809041E-03,+1.206030E-03
+1.872500E-03,-361.809041E-03,+1.206030E-03
+1.875000E-03,-361.809041E-03,+1.206030E-03
+1.877500E-03,-361.809041E-03,+1.206030E-03
+1.880000E-03,-361.809041E-03,+1.206030E-03
+1.882500E-03,-341.708539E-03,+1.206030E-03
+1.885000E-03,-321.608037E-03,+1.206030E-03
+1.887500E-03,-321.608037E-03,+1.206030E-03
+1.890000E-03,-321.608037E-03,+1.206030E-03
+1.892500E-03,-321.608037E-03,+1.206030E-03
+1.895000E-03,-321.608037E-03,+1.608040E-03
+1.897500E-03,-281.407032E-03,+804.020E-06
+1.900000E-03,-301.507534E-03,+1.206030E-03
+1.902500E-03,-281.407032E-03,+1.206030E-03
+1.905000E-03,-281.407032E-03,+1.608040E-03
+1.907500E-03,-261.306530E-03,+1.608040E-03
+1.910000E-03,-261.306530E-03,+1.608040E-03
+1.912500E-03,-261.306530E-03,+1.608040E-03
+1.915000E-03,-261.306530E-03,+1.206030E-03
+1.917500E-03,-241.206028E-03,+2.010050E-03
+1.920000E-03,-221.105525E-03,+1.608040E-03
+1.922500E-03,-221.105525E-03,+1.608040E-03
+1.925000E-03,-221.105525E-03,+2.010050E-03
+1.927500E-03,-201.005023E-03,+2.010050E-03
+1.930000E-03,-180.904521E-03,+2.010050E-03
+1.932500E-03,-180.904521E-03,+2.010050E-03
+1.935000E-03,-180.904521E-03,+2.010050E-03
+1.937500E-03,-180.904521E-03,+2.010050E-03
+1.940000E-03,-160.804018E-03,+2.412060E-03
+1.942500E-03,-180.904521E-03,+2.412060E-03
+1.945000E-03,-140.703516E-03,+2.814070E-03
+1.947500E-03,-140.703516E-03,+2.814070E-03
+1.950000E-03,-120.603014E-03,+2.412060E-03
+1.952500E-03,-140.703516E-03,+2.412060E-03
+1.955000E-03,-140.703516E-03,+2.412060E-03
+1.957500E-03,-120.603014E-03,+2.814070E-03
+1.960000E-03,-100.502512E-03,+2.814070E-03
+1.962500E-03,-100.502511E-03,+2.412060E-03
+1.965000E-03,-100.502511E-03,+2.814070E-03
+1.967500E-03,-80.402009E-03,+3.216080E-03
+1.970000E-03,-80.402009E-03,+3.216080E-03
+1.972500E-03,-60.301507E-03,+3.618090E-03
+1.975000E-03,-60.301507E-03,+3.618090E-03
+1.977500E-03,-60.301507E-03,+4.020100E-03
+1.980000E-03,-60.301507E-03,+4.422111E-03
+1.982500E-03,-40.201005E-03,+4.020100E-03
+1.985000E-03,-20.100502E-03,+4.422111E-03
+1.987500E-03,-20.100502E-03,+4.422111E-03
+1.990000E-03,-40.201005E-03,+4.422111E-03
+1.992500E-03,-20.100502E-03,+4.824121E-03
+1.995000E-03,+0.0E+00,+5.628141E-03
+1.997500E-03,+0.0E+00,+6.030151E-03
+2.000000E-03,+0.0E+00,+6.432161E-03
+2.002500E-03,+20.100502E-03,+6.834171E-03
+2.005000E-03,+20.100502E-03,+7.638191E-03
+2.007500E-03,+20.100502E-03,+8.040201E-03
+2.010000E-03,+20.100502E-03,+8.844221E-03
+2.012500E-03,+60.301507E-03,+9.246231E-03
+2.015000E-03,+60.301507E-03,+10.050251E-03
+2.017500E-03,+60.301507E-03,+10.854271E-03
+2.020000E-03,+60.301507E-03,+12.060301E-03
+2.022500E-03,+60.301507E-03,+13.668342E-03
+2.025000E-03,+80.402009E-03,+15.276382E-03
+2.027500E-03,+100.502511E-03,+17.286432E-03
+2.030000E-03,+120.603014E-03,+18.492462E-03
+2.032500E-03,+100.502511E-03,+20.100502E-03
+2.035000E-03,+100.502511E-03,+21.708542E-03
+2.037500E-03,+120.603014E-03,+22.110553E-03
+2.040000E-03,+120.603014E-03,+23.316583E-03
+2.042500E-03,+120.603014E-03,+24.120603E-03
+2.045000E-03,+140.703516E-03,+22.914573E-03
+2.047500E-03,+140.703516E-03,+21.306532E-03
+2.050000E-03,+140.703516E-03,+19.296482E-03
+2.052500E-03,+160.804018E-03,+17.286432E-03
+2.055000E-03,+160.804018E-03,+14.472362E-03
+2.057500E-03,+180.904521E-03,+11.658291E-03
+2.060000E-03,+180.904521E-03,+9.648241E-03
+2.062500E-03,+201.005023E-03,+8.040201E-03
+2.065000E-03,+180.904521E-03,+6.432161E-03
+2.067500E-03,+201.005023E-03,+5.628141E-03
+2.070000E-03,+241.206028E-03,+4.824121E-03
+2.072500E-03,+221.105525E-03,+4.020100E-03
+2.075000E-03,+241.206028E-03,+3.618090E-03
+2.077500E-03,+241.206028E-03,+3.216080E-03
+2.080000E-03,+261.306530E-03,+2.814070E-03
+2.082500E-03,+241.206028E-03,+3.216080E-03
+2.085000E-03,+241.206028E-03,+2.814070E-03
+2.087500E-03,+261.306530E-03,+2.412060E-03
+2.090000E-03,+281.407032E-03,+2.412060E-03
+2.092500E-03,+281.407032E-03,+2.010050E-03
+2.095000E-03,+281.407032E-03,+2.010050E-03
+2.097500E-03,+301.507534E-03,+2.412060E-03
+2.100000E-03,+301.507534E-03,+2.010050E-03
+2.102500E-03,+321.608037E-03,+2.010050E-03
+2.105000E-03,+321.608037E-03,+2.010050E-03
+2.107500E-03,+321.608037E-03,+2.010050E-03
+2.110000E-03,+341.708539E-03,+2.010050E-03
+2.112500E-03,+321.608037E-03,+1.608040E-03
+2.115000E-03,+341.708539E-03,+1.608040E-03
+2.117500E-03,+341.708539E-03,+2.010050E-03
+2.120000E-03,+381.909544E-03,+2.010050E-03
+2.122500E-03,+361.809041E-03,+1.608040E-03
+2.125000E-03,+381.909544E-03,+1.206030E-03
+2.127500E-03,+361.809041E-03,+1.206030E-03
+2.130000E-03,+381.909544E-03,+1.608040E-03
+2.132500E-03,+381.909544E-03,+1.608040E-03
+2.135000E-03,+402.010046E-03,+1.608040E-03
+2.137500E-03,+422.110548E-03,+1.608040E-03
+2.140000E-03,+422.110548E-03,+1.206030E-03
+2.142500E-03,+422.110548E-03,+1.206030E-03
+2.145000E-03,+422.110548E-03,+1.206030E-03
+2.147500E-03,+422.110548E-03,+804.020E-06
+2.150000E-03,+462.311553E-03,+1.206030E-03
+2.152500E-03,+442.211051E-03,+1.206030E-03
+2.155000E-03,+462.311553E-03,+1.206030E-03
+2.157500E-03,+462.311553E-03,+1.206030E-03
+2.160000E-03,+462.311553E-03,+1.206030E-03
+2.162500E-03,+482.412055E-03,+1.206030E-03
+2.165000E-03,+462.311553E-03,+1.206030E-03
+2.167500E-03,+482.412055E-03,+804.020E-06
+2.170000E-03,+482.412055E-03,+1.206030E-03
+2.172500E-03,+502.512557E-03,+1.206030E-03
+2.175000E-03,+522.613060E-03,+1.206030E-03
+2.177500E-03,+502.512557E-03,+804.020E-06
+2.180000E-03,+502.512557E-03,+804.020E-06
+2.182500E-03,+522.613060E-03,+804.020E-06
+2.185000E-03,+542.713562E-03,+804.020E-06
+2.187500E-03,+522.613060E-03,+1.206030E-03
+2.190000E-03,+542.713562E-03,+804.020E-06
+2.192500E-03,+542.713562E-03,+1.206030E-03
+2.195000E-03,+562.814064E-03,+804.020E-06
+2.197500E-03,+562.814064E-03,+804.020E-06
+2.200000E-03,+562.814064E-03,+804.020E-06
+2.202500E-03,+582.914567E-03,+804.020E-06
+2.205000E-03,+562.814064E-03,+402.010E-06
+2.207500E-03,+603.015069E-03,+1.206030E-03
+2.210000E-03,+562.814064E-03,+804.020E-06
+2.212500E-03,+603.015069E-03,+402.010E-06
+2.215000E-03,+623.115571E-03,+804.020E-06
+2.217500E-03,+623.115571E-03,+804.020E-06
+2.220000E-03,+603.015069E-03,+804.020E-06
+2.222500E-03,+603.015069E-03,+804.020E-06
+2.225000E-03,+643.216073E-03,+804.020E-06
+2.227500E-03,+623.115571E-03,+402.010E-06
+2.230000E-03,+623.115571E-03,+402.010E-06
+2.232500E-03,+643.216074E-03,+402.010E-06
+2.235000E-03,+663.316576E-03,+402.010E-06
+2.237500E-03,+663.316576E-03,+804.020E-06
+2.240000E-03,+663.316576E-03,+402.010E-06
+2.242500E-03,+663.316576E-03,+402.010E-06
+2.245000E-03,+703.517580E-03,+402.010E-06
+2.247500E-03,+663.316576E-03,+402.010E-06
+2.250000E-03,+703.517580E-03,+804.020E-06
+2.252500E-03,+683.417078E-03,+804.020E-06
+2.255000E-03,+703.517580E-03,+402.010E-06
+2.257500E-03,+683.417078E-03,+402.010E-06
+2.260000E-03,+703.517580E-03,+804.020E-06
+2.262500E-03,+723.618083E-03,+402.010E-06
+2.265000E-03,+703.517580E-03,+402.010E-06
+2.267500E-03,+723.618083E-03,+402.010E-06
+2.270000E-03,+723.618083E-03,+0.0E+00
+2.272500E-03,+723.618083E-03,+0.0E+00
+2.275000E-03,+763.819087E-03,+402.010E-06
+2.277500E-03,+723.618083E-03,+402.010E-06
+2.280000E-03,+723.618083E-03,+402.010E-06
+2.282500E-03,+763.819087E-03,+402.010E-06
+2.285000E-03,+743.718585E-03,+402.010E-06
+2.287500E-03,+743.718585E-03,+0.0E+00
+2.290000E-03,+763.819087E-03,+804.020E-06
+2.292500E-03,+783.919590E-03,+0.0E+00
+2.295000E-03,+763.819087E-03,+402.010E-06
+2.297500E-03,+763.819087E-03,+0.0E+00
+2.300000E-03,+804.020092E-03,+402.010E-06
+2.302500E-03,+783.919590E-03,+402.010E-06
+2.305000E-03,+804.020092E-03,+402.010E-06
+2.307500E-03,+783.919590E-03,-0.0E+00
+2.310000E-03,+783.919590E-03,+0.0E+00
+2.312500E-03,+804.020092E-03,+0.0E+00
+2.315000E-03,+804.020092E-03,+402.010E-06
+2.317500E-03,+824.120594E-03,+402.010E-06
+2.320000E-03,+824.120594E-03,+402.010E-06
+2.322500E-03,+844.221096E-03,+0.0E+00
+2.325000E-03,+804.020092E-03,+0.0E+00
+2.327500E-03,+824.120594E-03,+0.0E+00
+2.330000E-03,+824.120594E-03,+0.0E+00
+2.332500E-03,+824.120594E-03,+402.010E-06
+2.335000E-03,+844.221096E-03,+402.010E-06
+2.337500E-03,+844.221096E-03,+402.010E-06
+2.340000E-03,+844.221096E-03,+0.0E+00
+2.342500E-03,+844.221097E-03,+0.0E+00
+2.345000E-03,+844.221096E-03,+0.0E+00
+2.347500E-03,+844.221096E-03,+0.0E+00
+2.350000E-03,+844.221097E-03,+0.0E+00
+2.352500E-03,+844.221097E-03,-402.010E-06
+2.355000E-03,+844.221097E-03,+0.0E+00
+2.357500E-03,+864.321599E-03,+402.010E-06
+2.360000E-03,+864.321599E-03,+0.0E+00
+2.362500E-03,+864.321599E-03,+0.0E+00
+2.365000E-03,+864.321599E-03,-0.0E+00
+2.367500E-03,+884.422101E-03,-0.0E+00
+2.370000E-03,+884.422101E-03,+0.0E+00
+2.372500E-03,+884.422101E-03,+0.0E+00
+2.375000E-03,+884.422101E-03,-402.010E-06
+2.377500E-03,+884.422101E-03,-402.010E-06
+2.380000E-03,+884.422101E-03,-402.010E-06
+2.382500E-03,+884.422101E-03,+402.010E-06
+2.385000E-03,+884.422101E-03,-402.010E-06
+2.387500E-03,+904.522603E-03,+0.0E+00
+2.390000E-03,+904.522603E-03,-402.010E-06
+2.392500E-03,+904.522603E-03,+402.010E-06
+2.395000E-03,+884.422101E-03,-0.0E+00
+2.397500E-03,+884.422101E-03,-402.010E-06
+2.400000E-03,+904.522603E-03,-402.010E-06
+2.402500E-03,+904.522603E-03,+0.0E+00
+2.405000E-03,+924.623106E-03,-0.0E+00
+2.407500E-03,+924.623106E-03,+0.0E+00
+2.410000E-03,+924.623106E-03,+0.0E+00
+2.412500E-03,+904.522603E-03,-402.010E-06
+2.415000E-03,+924.623106E-03,-402.010E-06
+2.417500E-03,+904.522603E-03,-0.0E+00
+2.420000E-03,+924.623106E-03,-402.010E-06
+2.422500E-03,+924.623106E-03,+0.0E+00
+2.425000E-03,+924.623106E-03,-402.010E-06
+2.427500E-03,+924.623106E-03,-402.010E-06
+2.430000E-03,+924.623106E-03,-804.020E-06
+2.432500E-03,+924.623106E-03,-402.010E-06
+2.435000E-03,+924.623106E-03,-0.0E+00
+2.437500E-03,+924.623106E-03,-402.010E-06
+2.440000E-03,+924.623106E-03,+402.010E-06
+2.442500E-03,+944.723608E-03,-804.020E-06
+2.445000E-03,+944.723608E-03,-402.010E-06
+2.447500E-03,+944.723608E-03,-402.010E-06
+2.450000E-03,+944.723608E-03,-402.010E-06
+2.452500E-03,+944.723608E-03,-804.020E-06
+2.455000E-03,+924.623106E-03,-402.010E-06
+2.457500E-03,+964.824110E-03,-402.010E-06
+2.460000E-03,+944.723608E-03,-402.010E-06
+2.462500E-03,+944.723608E-03,-804.020E-06
+2.465000E-03,+924.623106E-03,-402.010E-06
+2.467500E-03,+964.824110E-03,-0.0E+00
+2.470000E-03,+924.623106E-03,-402.010E-06
+2.472500E-03,+944.723608E-03,-402.010E-06
+2.475000E-03,+944.723608E-03,-402.010E-06
+2.477500E-03,+944.723608E-03,-804.020E-06
+2.480000E-03,+944.723608E-03,-402.010E-06
+2.482500E-03,+944.723608E-03,-402.010E-06
+2.485000E-03,+944.723608E-03,-402.010E-06
+2.487500E-03,+964.824110E-03,-402.010E-06
+2.490000E-03,+944.723608E-03,-402.010E-06
+2.492500E-03,+924.623106E-03,-402.010E-06
+2.495000E-03,+964.824110E-03,-402.010E-06
+2.497500E-03,+944.723608E-03,-402.010E-06
